product_id,category,craft_type,material,state,district,size_m_or_units,weight_kg,handmade,quality_grade,design_complexity,raw_material_cost_inr,labour_cost_inr,inbound_procurement_cost_inr,production_overhead_inr,cost_floor_inr,selling_price_inr,mrp_inr,discount_pct,seller_count,rating,review_count,stock_units,trend_7d_pct,trend_30d_pct,trend_90d_pct,season,demand_index
SP-05161,Bag,Embroidery,Silver-plated,West Bengal,Nadia,0.72,1.29,1,4,2,178.14,723.71,258.59,336.36,1496.8,2609.11,2829.84,0.078,100,4.14,699,118,0.07728263126524207,0.0354501083521479,0.10824618464931032,Festival,0.492
SP-05162,Bag,Block Print,Leather,Uttar Pradesh,Varanasi,5.12,2.22,1,2,1,832.44,719.05,173.49,409.63,2134.61,4474.78,4720.23,0.052,111,3.92,3895,79,-0.01200461731759372,0.15473160799732813,0.2087262334506221,Normal,0.467
SP-05163,Wall Art,Jewellery,Brass,Odisha,Sambalpur,5.5,2.41,0,3,2,1117.69,1496.23,56.69,133.66,2804.27,3489.02,4566.78,0.236,103,3.98,2122,2,0.03962198405975983,4.693311903068015e-05,-0.013891429404620972,Normal,0.644
SP-05164,Accessory,Basketry,Cotton,Odisha,Sambalpur,0.51,2.73,1,2,1,134.04,275.67,284.0,417.54,1111.25,1379.18,1574.41,0.124,72,3.63,4074,17,-0.033154965904614045,-0.05695424338661855,0.2945512779349446,Normal,0.524
SP-05165,Basket,Wood Craft,Silk,Maharashtra,Kolhapur,1.39,0.84,1,1,1,398.06,246.99,87.52,54.24,786.81,1138.02,1291.74,0.119,36,3.82,3967,123,-0.06733830364739758,0.05480498291602424,-0.3610705691980257,Wedding,0.761
SP-05166,Jewellery,Leather Craft,Wood,Gujarat,Kutch,2.36,2.8,1,3,2,1664.59,1480.82,275.87,339.39,3760.67,5020.02,6189.91,0.189,93,4.33,1295,53,-0.0026281468378026203,-0.02336203536917434,-0.014758348919881245,Normal,0.563
SP-05167,Home Decor,Leather Craft,Brass,Telangana,Hyderabad,1.72,1.56,1,4,4,852.52,392.31,247.29,185.64,1677.76,2863.4,3231.83,0.114,9,4.5,3755,91,0.07643727498055404,0.06609658329988949,-0.02171887934034661,Normal,0.616
SP-05168,Wall Art,Block Print,Brass,West Bengal,Bankura,2.95,2.29,0,3,3,495.95,1580.45,52.55,300.14,2429.09,3389.9,5128.44,0.339,72,4.6,3090,117,0.00806518161643965,0.0170812264956838,0.12716312762576287,Winter,0.515
SP-05169,Saree,Block Print,Clay,Uttar Pradesh,Lucknow,5.01,0.63,1,3,3,197.6,1428.61,146.0,178.63,1950.84,2543.29,3143.75,0.191,8,4.37,2301,21,-0.09984651674409925,-0.13299197921533057,-0.12571525965646363,Festival,0.664
SP-05170,Jewellery,Basketry,Jute,Maharashtra,Solapur,3.11,0.92,1,3,5,291.01,1808.37,127.01,189.91,2416.3,2776.44,3198.66,0.132,78,3.62,877,144,0.04753457475419731,-0.05152713152078182,0.280789443768695,Normal,0.753
SP-05171,Accessory,Embroidery,Jute,Odisha,Koraput,1.21,3.16,1,2,3,497.98,536.83,200.37,307.13,1542.31,2104.97,2213.43,0.049,86,4.33,770,28,-0.022445271142295376,-0.11584222587092477,-0.042512166733891396,Festival,0.506
SP-05172,Jewellery,Leather Craft,Jute,Uttar Pradesh,Bhadohi,4.23,2.05,1,3,3,1060.01,1497.84,298.95,369.9,3226.7,5836.05,6420.3,0.091,28,4.33,3140,69,-0.06528865475658986,0.014699900742163777,0.1556645314205248,Normal,0.392
SP-05173,Stole,Embroidery,Clay,Gujarat,Surat,1.87,3.07,1,3,1,681.97,856.47,186.44,97.25,1822.13,2788.77,3768.61,0.26,116,4.16,2115,49,0.0005863471844134716,0.07335666661415047,0.009557186490619818,Normal,0.552
SP-05174,Pottery,Embroidery,Clay,Tamil Nadu,Coimbatore,5.8,2.48,1,4,3,244.35,1439.29,241.14,410.36,2335.14,3344.88,3506.16,0.046,90,3.93,4038,124,0.018560484579026426,0.05539466806662214,0.07636679626204088,Festival,0.814
SP-05175,Basket,Pottery,Jute,Tamil Nadu,Coimbatore,5.94,2.24,1,5,1,266.63,705.1,298.15,85.95,1355.83,2078.96,2237.85,0.071,62,4.23,1027,84,0.0021223978352544054,0.010389686822489343,-0.07246829459432408,Festival,0.612
SP-05176,Basket,Jewellery,Wood,Odisha,Koraput,2.66,2.5,1,5,2,1482.68,1416.54,178.04,384.2,3461.46,6141.61,6846.83,0.103,12,4.38,2366,137,0.018572403597100058,0.09803753519568345,0.1136594929148617,Normal,0.844
SP-05177,Jewellery,Wood Craft,Wool,Karnataka,Mysuru,0.94,2.69,0,1,2,1406.55,862.79,268.79,191.93,2730.06,3663.81,5088.62,0.28,77,4.38,3267,55,-0.054718127513569484,0.10361385333611639,0.04689089239214823,Normal,0.331
SP-05178,Basket,Leather Craft,Silk,Karnataka,Dharwad,2.24,3.27,0,2,2,326.29,808.34,260.3,67.47,1462.4,2042.73,2428.93,0.159,80,4.11,3124,30,0.08208307358764884,0.10636888749524978,0.09297000396533267,Festival,0.867
SP-05179,Wall Art,Pottery,Cotton,Odisha,Puri,1.2,3.04,1,2,5,1393.97,1336.58,267.23,348.04,3345.82,5033.78,6072.11,0.171,33,3.54,4064,13,0.08302306113854227,0.07299235013236731,0.10110468346600895,Summer,0.611
SP-05180,Saree,Pottery,Clay,Gujarat,Vadodara,2.51,2.06,1,1,1,609.77,710.06,277.66,129.65,1727.14,2943.35,3475.03,0.153,40,4.32,4340,123,0.01685008336278912,0.1112061921028547,0.06622535057720144,Festival,0.95
SP-05181,Accessory,Pottery,Bamboo,West Bengal,Bankura,2.27,0.1,1,2,1,250.68,1114.25,60.38,203.75,1629.06,2368.14,3373.42,0.298,53,4.22,2736,66,0.0903030551393618,-0.0714894056584976,-0.0343353334450322,Normal,0.242
SP-05182,Stole,Embroidery,Clay,West Bengal,Nadia,0.82,1.73,1,2,3,1069.85,503.95,247.78,180.09,2001.67,3643.11,4286.01,0.15,49,4.5,4285,113,0.011215171018625422,0.04266884415934731,-0.1523461557084765,Summer,0.475
SP-05183,Wall Art,Block Print,Bamboo,Telangana,Warangal,2.47,3.0,1,2,4,1487.45,1027.1,162.32,52.27,2729.14,4613.69,5321.44,0.133,6,4.57,3117,73,-0.022821095381676915,0.07305078948352646,-0.05307820173779498,Winter,0.373
SP-05184,Jewellery,Pottery,Clay,Uttar Pradesh,Varanasi,4.19,0.96,0,3,5,1079.52,689.71,148.63,122.16,2040.02,3539.24,3615.16,0.021,51,3.86,4787,30,-0.03335140123870073,-0.007254273865034369,-0.0329731707826401,Normal,0.662
SP-05185,Jewellery,Metal Craft,Silver-plated,Rajasthan,Jaipur,1.81,0.78,1,1,2,254.66,345.5,30.42,300.92,931.5,1510.29,1683.71,0.103,103,3.25,2693,63,0.0015162692767198456,0.10486316721272015,0.08101330856049967,Normal,0.476
SP-05186,Pottery,Wood Craft,Wood,Gujarat,Kutch,3.93,0.83,0,5,1,501.01,790.51,208.67,286.02,1786.21,2675.71,3940.66,0.321,84,4.36,1885,60,0.04396353567398006,0.01245424726727027,0.3839514871787098,Festival,0.437
SP-05187,Basket,Jewellery,Brass,Uttar Pradesh,Bhadohi,2.22,0.12,0,2,4,668.49,759.71,257.02,57.23,1742.45,2757.47,3595.14,0.233,15,4.05,3279,136,0.05070979042210594,0.2069937542730557,0.18056203115953545,Festival,0.469
SP-05188,Basket,Leather Craft,Leather,Rajasthan,Barmer,1.72,2.17,1,5,3,1318.18,824.33,125.07,168.72,2436.3,3614.99,4080.12,0.114,48,4.56,1527,85,0.009398694631600785,0.007800327071566797,-0.11230653005719671,Winter,0.622
SP-05189,Wall Art,Jewellery,Cotton,West Bengal,Hooghly,5.16,2.07,0,3,1,319.75,709.08,183.25,127.66,1339.74,2449.92,2704.11,0.094,62,4.57,3371,129,-0.041043237139624614,0.013631788396170283,-0.08242281431763882,Wedding,0.596
SP-05190,Stole,Block Print,Cotton,Maharashtra,Solapur,6.34,2.81,1,3,5,465.87,776.57,147.81,63.89,1454.14,2581.11,2617.76,0.014,69,4.11,2639,68,-0.06413912795359596,0.0001374398756331871,0.013899779420132562,Normal,0.391
SP-05191,Basket,Metal Craft,Jute,Odisha,Cuttack,0.58,2.33,1,1,4,1493.12,596.39,279.15,213.13,2581.79,3814.1,4247.33,0.102,117,3.64,97,29,0.04365533470566417,-0.09230362309879783,-0.1696612091026679,Winter,0.515
SP-05192,Pottery,Basketry,Wool,Odisha,Sambalpur,1.79,1.52,1,2,1,1430.74,750.38,53.35,194.63,2429.1,4259.28,4589.74,0.072,79,4.26,1665,43,0.03818433182052295,0.00846915642042819,0.07195454646878434,Normal,0.754
SP-05193,Saree,Embroidery,Brass,Odisha,Puri,5.59,3.14,0,3,1,744.09,1243.11,254.57,134.47,2376.24,4650.82,5909.56,0.213,99,4.48,725,61,-0.047958842523718376,0.13854174319801926,0.005795811708301082,Summer,0.291
SP-05194,Bag,Wood Craft,Silver-plated,Odisha,Koraput,1.97,1.33,1,5,5,490.94,1426.51,131.26,385.51,2434.22,3859.33,5743.05,0.328,85,4.09,261,43,0.05669631498129711,0.04075733258788057,0.4090180670699627,Winter,0.678
SP-05195,Pottery,Handloom,Brass,Tamil Nadu,Madurai,5.09,2.35,1,2,1,220.29,1065.56,38.87,386.4,1711.12,2404.2,2886.19,0.167,116,4.06,3891,102,-0.05979568809818808,-0.06118267293138815,0.14650131209682893,Festival,0.494
SP-05196,Jewellery,Block Print,Silver-plated,Karnataka,Bengaluru Rural,6.32,1.15,1,1,4,293.85,1302.69,119.44,159.29,1875.27,2813.62,2927.8,0.039,42,4.57,3865,92,0.023934847257102806,0.21338281624334002,-0.1109201718317713,Winter,0.33
SP-05197,Stole,Wood Craft,Silk,Karnataka,Channapatna,1.98,3.13,1,1,2,1052.35,1283.75,153.4,422.95,2912.45,4324.06,6257.68,0.309,96,4.03,3854,108,0.05702503957223515,0.2701776017484073,0.07192053986690904,Monsoon,0.436
SP-05198,Home Decor,Basketry,Leather,Tamil Nadu,Coimbatore,1.94,0.14,0,5,4,1719.69,1499.91,33.45,144.88,3397.93,6110.52,7344.38,0.168,6,4.36,2766,75,-0.048621847028789134,0.06893633072151768,-0.02957674496109436,Summer,0.607
SP-05199,Stole,Wood Craft,Wool,Tamil Nadu,Madurai,4.05,1.98,0,4,2,1611.52,935.79,276.16,125.03,2948.5,4570.15,5083.59,0.101,81,4.21,4138,99,-0.05633229700623958,0.09172854975384825,-0.019643197166783852,Normal,0.435
SP-05200,Home Decor,Block Print,Bamboo,Gujarat,Vadodara,2.32,2.6,1,1,4,289.49,1612.28,57.15,287.53,2246.45,3251.47,4739.75,0.314,106,4.46,3767,129,-0.006812173961424025,0.04857198249461239,0.07740583034260692,Normal,0.468
SP-05201,Wall Art,Embroidery,Silk,Maharashtra,Pune,3.17,3.23,0,4,4,300.71,1818.2,34.24,189.29,2342.44,4558.53,5990.18,0.239,39,3.2,4482,81,0.01110767809035435,0.13421503429390644,0.34146925298657055,Normal,0.293
SP-05202,Stole,Pottery,Bamboo,Maharashtra,Nagpur,4.92,1.85,0,3,5,333.99,1588.92,283.37,389.9,2596.18,3626.91,4188.12,0.134,17,4.81,3076,72,0.03563135253957171,-0.0342199562791416,0.0005274958571360455,Winter,0.618
SP-05203,Accessory,Block Print,Jute,Rajasthan,Barmer,3.31,0.97,1,2,2,378.29,1190.24,166.55,391.51,2126.59,3313.68,4844.56,0.316,19,4.33,560,9,0.1050077987893762,0.013247703825432826,0.29939503171708715,Festival,0.567
SP-05204,Stole,Block Print,Silk,Telangana,Nalgonda,5.64,0.69,1,1,3,782.12,447.14,79.3,353.55,1662.11,3421.51,3545.61,0.035,28,4.48,1106,49,-0.011797767681323363,0.13656474314101014,0.15722680885869394,Normal,0.556
SP-05205,Stole,Embroidery,Cotton,Maharashtra,Solapur,6.13,2.08,1,3,3,1210.66,1510.48,142.93,103.16,2967.23,4125.7,4946.88,0.166,84,3.99,4563,21,0.034435850207044226,-0.04987932191885034,-0.17298872942232615,Winter,0.449
SP-05206,Wall Art,Jewellery,Cotton,West Bengal,Bankura,5.19,0.39,1,1,2,1238.83,1033.82,182.91,284.79,2740.35,4979.79,5472.3,0.09,118,4.29,4333,111,-0.04319323450010504,0.23988038113970575,0.11517754041125243,Normal,0.832
SP-05207,Pottery,Leather Craft,Silver-plated,Uttar Pradesh,Moradabad,3.75,0.47,1,5,1,1924.4,751.55,159.41,167.76,3003.12,4764.9,5329.87,0.106,88,4.42,2796,59,0.0762038440908147,-0.0911777227981995,0.10152896797656358,Normal,0.53
SP-05208,Stole,Handloom,Wood,Uttar Pradesh,Lucknow,1.54,2.68,1,2,1,1668.67,747.02,294.56,416.68,3126.93,4461.05,6036.6,0.261,97,4.2,1562,120,0.02209767972150333,-0.011910754006380898,0.15093025720433703,Normal,0.793
SP-05209,Stole,Block Print,Silver-plated,Karnataka,Dharwad,4.38,2.11,1,3,4,1787.39,1315.82,103.86,375.01,3582.08,6537.86,6838.77,0.044,18,3.71,1176,98,0.06419094431939946,0.1778590872893272,0.19476803013029154,Winter,0.504
SP-05210,Jewellery,Pottery,Wool,Assam,Kamrup,3.96,3.31,1,5,4,927.63,1643.35,189.93,297.54,3058.45,5951.72,8141.89,0.269,7,4.15,1801,4,-0.006330747997752437,0.17705513438386378,-0.017335225170107035,Normal,0.315
SP-05211,Bag,Basketry,Silk,Assam,Kamrup,0.92,2.99,1,3,4,1216.49,709.91,67.06,174.05,2167.51,3654.44,4898.71,0.254,51,4.9,3545,147,-0.029834712842179912,0.19389629420418647,0.02565406225577032,Festival,0.92
SP-05212,Saree,Pottery,Cotton,Uttar Pradesh,Bhadohi,4.2,3.48,1,3,3,798.28,557.77,89.76,339.21,1785.02,2566.41,3426.45,0.251,110,4.18,4098,33,-0.07446275787898257,-0.09626913221194308,0.27762946787782283,Normal,0.542
SP-05213,Basket,Handloom,Bamboo,Gujarat,Ahmedabad,1.88,2.51,1,1,2,996.02,1223.33,44.51,391.13,2654.99,5222.25,5719.88,0.087,11,4.01,4868,73,0.0637498060720845,0.2696084244749577,-0.056624082884385474,Monsoon,0.379
SP-05214,Pottery,Block Print,Brass,Odisha,Sambalpur,3.57,0.64,0,3,5,1088.92,1199.53,123.8,88.47,2500.72,2412.09,3455.72,0.302,45,3.14,4676,52,0.042921558749239044,-0.20550233615049662,0.10750499220783247,Summer,0.532
SP-05215,Home Decor,Jewellery,Leather,Rajasthan,Udaipur,6.39,3.3,1,1,4,736.59,857.07,84.98,332.75,2011.39,3173.2,3214.99,0.013,60,3.8,1832,50,0.03671160562140449,0.037175763108847605,0.016551246835860275,Wedding,0.57
SP-05216,Wall Art,Basketry,Wood,Gujarat,Vadodara,6.09,3.19,1,4,4,804.33,2024.21,123.33,317.19,3269.06,5342.67,6003.0,0.11,9,3.32,1565,89,-0.039411266784230195,0.023728733833580696,-0.0110379150375155,Monsoon,0.465
SP-05217,Wall Art,Metal Craft,Silver-plated,Assam,Barpeta,1.37,1.7,1,3,5,1110.67,1255.59,214.06,70.95,2651.27,3242.86,3964.38,0.182,4,4.89,581,71,-0.044121977563085724,-0.045539830005630895,0.153960431006333,Normal,0.429
SP-05218,Saree,Block Print,Wool,Assam,Barpeta,5.46,1.53,1,1,5,1030.19,828.95,45.45,219.36,2123.95,2636.94,3095.0,0.148,109,3.54,3665,4,0.001777756991197442,0.012127224521818143,-0.11831182166583151,Normal,0.814
SP-05219,Stole,Pottery,Leather,Karnataka,Mysuru,2.7,1.76,1,3,3,1483.24,963.99,145.55,365.42,2958.2,4905.53,5697.48,0.139,24,5.0,1032,15,-0.03400336696476779,-0.040663734700147704,0.2539683115668276,Festival,0.638
SP-05220,Basket,Basketry,Wood,West Bengal,Nadia,6.31,3.14,1,5,2,1995.7,1607.01,268.79,93.87,3965.37,7467.26,10532.1,0.291,99,4.1,3189,120,0.014108923122861659,0.046588282849357746,0.30488520304805755,Festival,0.732
SP-05221,Saree,Pottery,Silk,Odisha,Cuttack,3.94,0.71,0,4,5,1495.21,626.33,123.22,210.42,2455.18,4649.25,5476.15,0.151,17,4.5,325,75,0.06789361094665132,-0.03508345784942311,0.20970572689289657,Festival,0.704
SP-05222,Bag,Block Print,Clay,Gujarat,Surat,3.15,0.62,0,2,5,1111.2,825.99,153.52,389.45,2480.16,2635.91,3760.21,0.299,33,4.26,1456,106,0.04429995275381628,-0.07614433149166588,-0.19595947035579986,Summer,0.648
SP-05223,Saree,Embroidery,Wool,Tamil Nadu,Salem,3.81,2.4,0,1,3,1420.67,745.81,155.49,119.5,2441.47,5644.37,6182.22,0.087,75,3.96,4664,119,0.0834997138006709,0.27511344156975726,0.24621626271565056,Summer,0.559
SP-05224,Basket,Basketry,Cotton,West Bengal,Hooghly,1.15,1.21,1,2,4,1180.86,1545.38,205.13,364.56,3295.93,5057.02,6297.66,0.197,86,3.49,34,64,0.03834368266353254,0.07232994551629023,0.00249255140600603,Normal,0.74
SP-05225,Wall Art,Embroidery,Brass,Assam,Barpeta,1.28,1.63,1,2,5,916.23,1404.99,127.85,102.74,2551.81,4858.87,5292.89,0.082,74,4.05,3302,138,-0.04349143591283122,0.007941305934635268,-0.3294867666540134,Festival,0.745
SP-05226,Stole,Basketry,Cotton,Gujarat,Kutch,2.68,3.36,1,5,3,1518.71,1908.63,221.83,421.4,4070.57,6134.71,7373.45,0.168,109,4.63,1115,66,-0.05612505790645976,0.0741441033526747,0.24634522117092794,Normal,0.556
SP-05227,Bag,Wood Craft,Wood,Maharashtra,Pune,3.25,0.65,1,4,1,1012.05,1176.02,169.64,215.55,2573.26,4196.17,6225.77,0.326,35,3.31,4031,12,-0.0014251612314129802,0.059218751826837855,0.22740467626932612,Normal,0.435
SP-05228,Jewellery,Pottery,Silk,West Bengal,Bankura,4.35,3.44,0,2,5,1044.5,826.63,36.19,326.19,2233.51,3275.77,3349.46,0.022,49,3.99,3460,99,-0.01414529300029799,0.043261221224788565,0.061679801921025026,Wedding,0.851
SP-05229,Wall Art,Block Print,Wood,West Bengal,Murshidabad,3.82,3.31,1,3,5,1558.46,413.15,107.94,184.38,2263.93,2800.84,3563.41,0.214,113,3.95,3643,97,-0.08210520501976082,0.003660309779283402,0.11149559594385734,Normal,0.465
SP-05230,Pottery,Metal Craft,Cotton,Odisha,Sambalpur,0.85,1.82,1,4,3,829.26,1258.46,94.88,133.84,2316.44,4516.57,5052.09,0.106,21,3.75,450,77,-0.05206355678917547,0.12614983164668156,-0.13315143496215714,Normal,0.911
SP-05231,Jewellery,Block Print,Clay,Uttar Pradesh,Bhadohi,1.02,0.55,1,5,3,1939.0,586.23,236.13,192.28,2953.64,4923.41,5345.72,0.079,106,3.89,1766,52,-0.10107432550115196,0.006701681703177587,0.07625769784096542,Normal,0.485
SP-05232,Stole,Embroidery,Silk,Maharashtra,Kolhapur,6.38,3.35,1,4,5,1316.2,407.04,30.92,360.75,2114.91,2788.99,3889.8,0.283,52,3.77,4105,14,0.13039199052491054,0.016151917839251462,-0.2891125204740808,Normal,0.536
SP-05233,Accessory,Basketry,Bamboo,Karnataka,Channapatna,4.28,0.9,0,5,5,1972.12,497.8,278.84,149.39,2898.15,3678.7,5482.41,0.329,67,4.07,2089,147,0.036393772473095234,0.11869478160209598,0.12859195275569926,Summer,0.627
SP-05234,Wall Art,Handloom,Cotton,Telangana,Hyderabad,0.67,0.81,1,5,3,1495.66,1739.84,104.62,253.49,3593.61,7212.17,10944.11,0.341,64,5.0,1352,33,0.01978429019026692,0.17962133708605207,0.21255996171427363,Festival,0.873
SP-05235,Bag,Embroidery,Silver-plated,Maharashtra,Kolhapur,6.33,1.29,1,5,1,214.44,1611.81,182.94,115.74,2124.93,3257.7,3469.33,0.061,76,4.81,3695,110,0.06089291892977329,0.06529201081226883,-0.18003471305336893,Normal,0.359
SP-05236,Saree,Handloom,Silver-plated,Maharashtra,Pune,6.17,2.41,1,2,2,490.35,389.18,84.05,304.96,1268.54,1717.18,2173.65,0.21,77,4.5,3809,12,0.016784956989178576,0.14993474877554105,-0.05878216464154162,Normal,0.422
SP-05237,Bag,Embroidery,Brass,Gujarat,Kutch,2.37,0.44,0,1,3,1030.65,840.59,82.17,326.51,2279.92,3047.37,3813.98,0.201,31,4.43,1842,124,0.0726829188565649,-0.08747689727901584,0.340483882983763,Normal,0.625
SP-05238,Pottery,Basketry,Cotton,Maharashtra,Pune,4.2,2.79,1,4,3,748.62,1760.88,170.72,120.01,2800.23,4314.38,4560.66,0.054,5,3.45,3997,2,0.12262062935622217,0.03723047399875412,-0.1426379728148965,Wedding,0.785
SP-05239,Pottery,Jewellery,Wool,Telangana,Nalgonda,6.48,0.34,1,1,2,629.01,783.87,235.87,152.09,1800.84,2000.76,2995.15,0.332,47,3.42,2152,31,-0.00962743500826221,-0.07691645539804509,0.11264147297338936,Normal,0.49
SP-05240,Stole,Handloom,Wool,Rajasthan,Barmer,4.0,0.11,1,2,1,179.35,1203.05,212.09,209.71,1804.2,2086.03,2359.76,0.116,25,3.68,2522,115,0.06465194907561551,-0.06854460393652526,-0.04941954385795698,Monsoon,0.379
SP-05241,Pottery,Leather Craft,Silk,West Bengal,Murshidabad,4.23,2.38,1,3,3,1224.07,1654.87,105.32,367.03,3351.29,4234.6,4294.73,0.014,119,3.46,4419,128,0.021396068002037076,-0.17856877608249375,0.10516453764328629,Normal,0.569
SP-05242,Basket,Wood Craft,Clay,Uttar Pradesh,Bhadohi,1.51,2.92,1,3,1,1641.3,1059.2,270.29,418.25,3389.04,4971.33,6736.22,0.262,11,4.17,2563,0,0.046731300785967975,0.10022145418658765,0.17315993483820777,Festival,0.544
SP-05243,Home Decor,Block Print,Bamboo,Gujarat,Surat,2.49,1.62,1,2,4,401.2,1587.26,114.57,213.51,2316.54,2976.18,3534.66,0.158,14,3.78,3134,134,0.052432837807585314,0.025495565577425522,-0.10306831584629189,Normal,0.739
SP-05244,Saree,Block Print,Bamboo,Telangana,Nalgonda,5.38,0.35,1,1,1,696.67,231.38,155.52,355.56,1439.13,2127.92,2686.77,0.208,48,3.48,3312,112,0.04858390206332545,0.06334212297404705,0.20948860422050805,Festival,0.85
SP-05245,Wall Art,Pottery,Silver-plated,Assam,Sivasagar,0.54,1.09,1,2,3,122.43,363.81,215.94,328.24,1030.42,1874.98,2326.28,0.194,110,3.69,2838,15,0.0020139145834844503,-0.007718178425929319,0.22108837739257814,Festival,0.576
SP-05246,Stole,Leather Craft,Leather,Karnataka,Mysuru,2.96,1.28,1,3,2,1262.56,1433.96,43.33,336.05,3075.9,5981.9,6377.29,0.062,49,3.82,4512,23,0.007878112845057824,0.21490676256430108,0.14237038345009628,Winter,0.435
SP-05247,Basket,Metal Craft,Wood,Karnataka,Dharwad,4.37,2.12,1,4,4,1067.61,1296.96,59.82,257.74,2682.13,5068.68,6523.4,0.223,113,4.54,4151,89,0.14064143174064647,0.14122721795107143,-0.01714093477792307,Wedding,0.719
SP-05248,Accessory,Embroidery,Clay,Telangana,Hyderabad,0.99,2.7,1,5,5,327.44,699.9,241.89,304.52,1573.75,3063.93,3682.61,0.168,90,4.63,175,16,0.0962643139406726,0.12150740974533145,0.139559941634464,Normal,0.449
SP-05249,Basket,Block Print,Cotton,Uttar Pradesh,Varanasi,5.43,3.41,0,5,5,1573.36,2107.15,111.62,248.06,4040.19,5545.62,8264.71,0.329,27,3.7,340,23,0.0027001100558200555,-0.037382908220371124,0.16537847894132396,Normal,0.564
SP-05250,Saree,Leather Craft,Wool,Uttar Pradesh,Varanasi,2.59,1.64,1,4,1,756.61,604.25,44.76,248.27,1653.89,2387.72,3266.37,0.269,54,3.78,1729,91,0.045736636998806646,-0.033157720251727286,0.034266650674492284,Normal,0.582
SP-05251,Stole,Basketry,Clay,Rajasthan,Jodhpur,5.61,2.99,0,5,3,1251.7,949.12,154.15,267.31,2622.28,4097.83,5398.99,0.241,106,3.96,4171,117,0.09794735938038308,-0.03312819795808405,-0.05739499189104319,Festival,0.551
SP-05252,Saree,Pottery,Brass,Assam,Kamrup,2.75,0.56,1,5,1,511.71,984.56,124.25,380.75,2001.27,3537.92,4272.85,0.172,90,3.95,2930,72,-0.03763303862034713,0.09859788240499387,-0.006939272177785824,Normal,0.598
SP-05253,Pottery,Metal Craft,Cotton,Maharashtra,Solapur,5.5,1.09,0,2,5,842.84,1420.46,230.87,259.3,2753.47,3668.5,3789.77,0.032,11,4.03,696,36,-0.011330359595520052,0.016290830170390427,0.3259566406424093,Normal,0.435
SP-05254,Jewellery,Metal Craft,Bamboo,Gujarat,Kutch,4.32,1.05,1,3,1,1075.02,947.74,148.08,62.71,2233.55,3094.33,4192.86,0.262,53,3.26,4776,84,-0.0026862927188558254,-0.05529020979275676,-0.026223344642069213,Summer,0.428
SP-05255,Pottery,Pottery,Silver-plated,West Bengal,Bankura,3.44,2.66,1,3,1,1119.77,1098.76,131.34,350.29,2700.16,4256.37,5798.87,0.266,92,3.97,4832,103,0.09297336360908733,0.03477650137376173,0.044808915029800514,Normal,0.493
SP-05256,Stole,Embroidery,Leather,Odisha,Puri,1.06,2.68,1,1,2,120.3,645.9,186.65,227.64,1180.49,1289.07,1438.69,0.104,22,4.15,1416,30,0.0022068843741570206,-0.180580459819807,0.10969217143714857,Summer,0.426
SP-05257,Basket,Handloom,Wool,Maharashtra,Kolhapur,3.06,0.2,1,1,2,573.28,654.28,213.91,251.99,1693.46,2971.81,3287.4,0.096,92,4.0,3949,68,0.04712698550764856,0.09382715835927558,0.079636763002793,Festival,0.79
SP-05258,Accessory,Jewellery,Clay,Telangana,Hyderabad,5.09,1.03,1,5,5,307.28,949.85,105.86,439.97,1802.96,3683.29,4564.18,0.193,49,3.14,3615,13,-0.06310904031164596,0.040140845038206696,-0.21135299754256287,Wedding,0.668
SP-05259,Pottery,Wood Craft,Bamboo,Maharashtra,Kolhapur,1.64,1.67,0,2,4,1009.23,1608.52,165.28,336.29,3119.32,5417.36,5825.12,0.07,56,4.13,466,43,0.022211992013603306,-0.028140143997893767,0.10952091328731783,Normal,0.545
SP-05260,Basket,Handloom,Bamboo,Gujarat,Ahmedabad,0.77,2.3,1,5,3,1268.56,997.98,264.9,273.79,2805.23,4974.59,7086.31,0.298,35,4.23,3133,102,-0.001234906067308545,0.09769015675584017,-0.22871409054640762,Normal,0.754
SP-05261,Jewellery,Handloom,Wool,Rajasthan,Jodhpur,3.93,3.12,1,5,1,889.2,606.19,127.34,190.71,1813.44,2177.99,3255.59,0.331,97,4.0,4527,42,0.016867997357264002,-0.14829770692014885,0.2704124584324787,Normal,0.451
SP-05262,Wall Art,Pottery,Cotton,Gujarat,Vadodara,1.67,1.33,0,1,4,713.58,1036.37,50.58,152.79,1953.32,3012.93,3552.98,0.152,101,4.74,1063,11,0.043668737345126225,0.04397219037238835,0.10579812828420845,Normal,0.694
SP-05263,Basket,Metal Craft,Brass,Odisha,Sambalpur,3.09,3.01,1,2,3,1605.72,1588.23,31.72,399.95,3625.62,6163.31,8754.7,0.296,117,3.6,1495,82,0.06098066588869487,0.1675045818714434,-0.01893808705112976,Normal,0.65
SP-05264,Home Decor,Leather Craft,Cotton,Telangana,Nalgonda,1.11,2.43,1,5,5,436.41,2302.0,188.3,58.72,2985.43,6045.15,8969.07,0.326,114,3.83,193,60,0.04970510360954997,0.11149084266491577,0.2906930400839913,Festival,0.727
SP-05265,Wall Art,Metal Craft,Wool,Uttar Pradesh,Moradabad,5.71,1.61,1,1,4,661.94,817.2,294.27,376.92,2150.33,2824.34,3989.18,0.292,93,4.18,877,55,0.025393911044224306,-0.16125947192617515,-0.0926356082509967,Normal,0.622
